split,event_id,tile_id,pre_image_path,post_image_path,pre_label_path,post_label_path,damage_label,binary_damage,building_count,unknown_subtype_count
tier1,midwest-flooding,midwest-flooding_00000123,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000123_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000123_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000123_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000123_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000125,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000125_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000125_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000125_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000125_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000126,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000126_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000126_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000126_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000126_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000127,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000127_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000127_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000127_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000127_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000130,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000130_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000130_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000130_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000130_post_disaster.json,destroyed,1,11,0
tier1,midwest-flooding,midwest-flooding_00000131,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000131_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000131_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000131_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000131_post_disaster.json,no-damage,0,6,0
tier1,midwest-flooding,midwest-flooding_00000132,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000132_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000132_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000132_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000132_post_disaster.json,minor-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000137,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000137_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000137_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000137_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000137_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000139,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000139_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000139_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000139_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000139_post_disaster.json,destroyed,1,1,0
tier1,midwest-flooding,midwest-flooding_00000140,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000140_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000140_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000140_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000140_post_disaster.json,destroyed,1,15,1
tier1,midwest-flooding,midwest-flooding_00000141,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000141_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000141_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000141_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000141_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000143,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000143_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000143_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000143_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000143_post_disaster.json,destroyed,1,23,0
tier1,midwest-flooding,midwest-flooding_00000144,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000144_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000144_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000144_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000144_post_disaster.json,major-damage,1,3,1
tier1,midwest-flooding,midwest-flooding_00000145,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000145_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000145_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000145_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000145_post_disaster.json,minor-damage,0,3,0
tier1,midwest-flooding,midwest-flooding_00000148,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000148_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000148_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000148_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000148_post_disaster.json,no-damage,0,15,0
tier1,midwest-flooding,midwest-flooding_00000150,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000150_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000150_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000150_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000150_post_disaster.json,minor-damage,0,2,0
tier1,midwest-flooding,midwest-flooding_00000151,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000151_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000151_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000151_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000151_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000152,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000152_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000152_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000152_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000152_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000153,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000153_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000153_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000153_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000153_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000154,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000154_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000154_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000154_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000154_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000156,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000156_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000156_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000156_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000156_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000157,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000157_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000157_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000157_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000157_post_disaster.json,minor-damage,0,1,0
tier1,midwest-flooding,midwest-flooding_00000159,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000159_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000159_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000159_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000159_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000161,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000161_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000161_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000161_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000161_post_disaster.json,minor-damage,0,12,0
tier1,midwest-flooding,midwest-flooding_00000162,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000162_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000162_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000162_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000162_post_disaster.json,no-damage,0,2,0
tier1,midwest-flooding,midwest-flooding_00000164,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000164_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000164_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000164_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000164_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000165,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000165_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000165_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000165_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000165_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000166,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000166_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000166_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000166_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000166_post_disaster.json,no-damage,0,40,0
tier1,midwest-flooding,midwest-flooding_00000167,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000167_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000167_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000167_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000167_post_disaster.json,no-damage,0,3,2
tier1,midwest-flooding,midwest-flooding_00000168,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000168_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000168_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000168_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000168_post_disaster.json,destroyed,1,1,0
tier1,midwest-flooding,midwest-flooding_00000170,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000170_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000170_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000170_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000170_post_disaster.json,major-damage,1,19,3
tier1,midwest-flooding,midwest-flooding_00000171,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000171_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000171_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000171_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000171_post_disaster.json,no-damage,0,1,1
tier1,midwest-flooding,midwest-flooding_00000172,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000172_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000172_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000172_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000172_post_disaster.json,destroyed,1,44,4
tier1,midwest-flooding,midwest-flooding_00000173,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000173_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000173_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000173_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000173_post_disaster.json,destroyed,1,21,1
tier1,midwest-flooding,midwest-flooding_00000175,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000175_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000175_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000175_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000175_post_disaster.json,destroyed,1,30,0
tier1,midwest-flooding,midwest-flooding_00000177,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000177_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000177_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000177_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000177_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000178,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000178_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000178_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000178_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000178_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000181,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000181_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000181_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000181_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000181_post_disaster.json,major-damage,1,32,0
tier1,midwest-flooding,midwest-flooding_00000182,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000182_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000182_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000182_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000182_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000183,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000183_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000183_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000183_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000183_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000186,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000186_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000186_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000186_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000186_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000188,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000188_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000188_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000188_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000188_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000190,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000190_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000190_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000190_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000190_post_disaster.json,no-damage,0,5,0
tier1,midwest-flooding,midwest-flooding_00000191,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000191_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000191_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000191_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000191_post_disaster.json,no-damage,0,8,0
tier1,midwest-flooding,midwest-flooding_00000193,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000193_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000193_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000193_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000193_post_disaster.json,no-damage,0,20,0
tier1,midwest-flooding,midwest-flooding_00000194,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000194_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000194_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000194_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000194_post_disaster.json,no-damage,0,8,0
tier1,midwest-flooding,midwest-flooding_00000196,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000196_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000196_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000196_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000196_post_disaster.json,no-damage,0,31,0
tier1,midwest-flooding,midwest-flooding_00000197,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000197_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000197_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000197_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000197_post_disaster.json,no-damage,0,3,0
tier1,midwest-flooding,midwest-flooding_00000199,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000199_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000199_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000199_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000199_post_disaster.json,no-damage,0,1,0
tier1,midwest-flooding,midwest-flooding_00000200,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000200_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000200_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000200_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000200_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000201,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000201_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000201_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000201_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000201_post_disaster.json,no-damage,0,8,0
tier1,midwest-flooding,midwest-flooding_00000202,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000202_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000202_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000202_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000202_post_disaster.json,no-damage,0,3,0
tier1,midwest-flooding,midwest-flooding_00000203,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000203_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000203_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000203_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000203_post_disaster.json,no-damage,0,0,0
tier1,midwest-flooding,midwest-flooding_00000204,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000204_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000204_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000204_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000204_post_disaster.json,no-damage,0,17,0
tier1,midwest-flooding,midwest-flooding_00000205,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000205_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000205_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000205_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000205_post_disaster.json,no-damage,0,24,0
tier1,midwest-flooding,midwest-flooding_00000206,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000206_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000206_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000206_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000206_post_disaster.json,major-damage,1,14,0
tier1,midwest-flooding,midwest-flooding_00000207,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000207_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000207_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000207_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000207_post_disaster.json,destroyed,1,16,0
tier1,midwest-flooding,midwest-flooding_00000209,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000209_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\images\midwest-flooding_00000209_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000209_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\tier1\labels\midwest-flooding_00000209_post_disaster.json,no-damage,0,0,0
